field1,CustomerID,Class,LengthOfTime,CurrentBalance,Location,Income,LineOfCredit,HomeLoan,Superanuation,EducationSaver,Investment,WorkingFulltime,AvgTrans
1852,"00034","Gold",5.310000,3082.840000,"Suburban",130000,1,1,1,1,1,0,56
1466,"00002","Gold",5.780000,2767.600000,"Suburban",117000,1,1,1,0,0,1,53
1325,"00047","Gold",3.760000,1956.930000,"Rural",114000,1,0,0,0,0,0,42
1248,"00044","Gold",3.810000,1896.620000,"Rural",166000,1,0,0,0,0,0,41
1135,"00039","Gold",3.000000,1069.300000,"Urban",129000,1,0,0,0,0,0,23
1252,"00044","Gold",3.820000,2065.340000,"Rural",112000,0,0,0,0,0,0,38
837,"00045","Platinum",6.190000,2141.560000,"Rural",184000,0,0,0,0,0,1,47
2710,"00027","Silver",2.440000,837.310000,"Urban",94000,1,0,0,0,0,1,33
782,"00043","Platinum",3.840000,1107.040000,"Urban",185000,1,1,0,0,0,1,28
1563,"00006","Gold",2.540000,1949.900000,"Rural",166000,1,1,1,0,0,1,40
1002,"00034","Gold",5.600000,3076.920000,"Suburban",144000,1,1,1,1,0,0,57
2714,"00028","Silver",4.990000,2188.550000,"Suburban",110000,1,1,1,1,0,1,67
1843,"00017","Gold",6.010000,2906.350000,"Suburban",98000,1,1,1,1,0,1,64
2879,"00034","Silver",5.170000,2278.090000,"Suburban",81000,1,1,1,0,0,1,68
438,"00032","Platinum",7.170000,3364.780000,"Suburban",197000,1,1,1,0,0,1,58
2979,"00025","Silver",3.610000,2123.060000,"Suburban",132000,1,1,1,1,1,0,77
2256,"00011","Silver",1.860000,1646.130000,"Rural",90000,1,1,1,0,0,1,53
1696,"00011","Gold",5.310000,2673.250000,"Suburban",141000,1,1,1,0,0,1,54
1309,"00046","Gold",5.090000,2957.780000,"Suburban",93000,1,1,1,1,0,0,56
1270,"00044","Gold",3.400000,1891.070000,"Rural",133000,1,1,1,0,0,0,38
2233,"00009","Silver",2.690000,680.430000,"Urban",92000,1,1,0,0,0,1,33
2210,"00009","Silver",0.900000,722.980000,"Urban",67000,1,0,0,0,0,1,36
230,"00025","Platinum",4.160000,1281.310000,"Urban",180000,0,0,0,0,0,1,25
852,"00046","Platinum",3.720000,1003.070000,"Urban",182000,1,1,0,0,0,1,25
172,"00023","Platinum",7.460000,3421.020000,"Suburban",178000,1,1,1,0,0,1,60
1225,"00042","Gold",3.360000,1225.810000,"Urban",127000,0,0,0,0,0,0,20
903,"00047","Platinum",7.380000,3354.050000,"Suburban",182000,1,1,1,0,0,1,65
632,"00038","Platinum",7.070000,3318.530000,"Suburban",190000,1,1,1,0,0,1,61
2484,"00019","Silver",5.520000,2289.560000,"Suburban",124000,1,1,1,1,0,1,76
2037,"00002","Silver",2.880000,1658.710000,"Rural",91000,1,1,1,0,0,1,56
2621,"00024","Silver",1.660000,776.260000,"Urban",73000,1,1,1,0,0,1,34
409,"00031","Platinum",4.050000,899.840000,"Urban",172000,0,0,0,0,0,1,24
1526,"00004","Gold",3.350000,1120.360000,"Urban",126000,1,0,0,0,0,1,19
1949,"00005","Gold",5.510000,3015.500000,"Suburban",161000,1,1,1,1,0,0,56
2697,"00027","Silver",2.140000,713.360000,"Urban",143000,1,1,1,0,0,1,36
2353,"00014","Silver",1.690000,1653.900000,"Rural",98000,1,1,1,0,0,1,50
2633,"00024","Silver",2.820000,682.280000,"Urban",82000,1,0,0,0,0,1,34
2540,"00021","Silver",2.070000,787.360000,"Urban",106000,1,1,1,1,0,1,34
814,"00044","Platinum",6.800000,3197.170000,"Suburban",186000,1,1,1,0,0,1,61
302,"00027","Platinum",4.330000,2190.030000,"Rural",169000,0,0,0,0,0,1,45
1517,"00004","Gold",3.490000,1215.080000,"Urban",124000,1,1,1,0,0,1,25
636,"00038","Platinum",8.080000,3211.600000,"Suburban",153000,1,1,1,0,0,1,64
2530,"00021","Silver",2.370000,738.890000,"Urban",116000,1,1,1,0,0,1,30
346,"00029","Platinum",8.430000,3293.000000,"Suburban",197000,1,1,1,0,0,1,58
1840,"00017","Gold",5.570000,2680.280000,"Suburban",138000,1,1,1,1,0,1,56
2330,"00013","Silver",7.120000,2111.590000,"Suburban",134000,1,1,1,1,0,1,74
1655,"00010","Gold",3.020000,1052.650000,"Urban",142000,0,0,0,0,0,1,21
600,"00037","Platinum",4.000000,1075.220000,"Urban",146000,1,0,0,0,0,1,24
2222,"00009","Silver",2.630000,666.370000,"Urban",90000,0,0,0,0,0,1,35
1479,"00003","Gold",4.090000,1949.900000,"Rural",135000,1,1,0,0,0,1,39
390,"00030","Platinum",5.600000,2201.870000,"Rural",174000,1,0,0,0,0,1,46
2844,"00032","Silver",2.030000,1688.310000,"Rural",124000,1,1,1,1,0,1,54
1724,"00012","Gold",3.850000,1993.190000,"Rural",98000,1,1,1,0,0,1,40
157,"00022","Platinum",4.090000,1160.320000,"Urban",224000,0,0,0,0,0,1,26
2980,"00028","Silver",4.680000,2050.540000,"Suburban",91000,1,1,1,1,1,0,70
1458,"00002","Gold",5.690000,2729.490000,"Suburban",119000,1,1,1,1,0,1,56
712,"00041","Platinum",7.930000,3397.710000,"Suburban",190000,1,1,1,0,0,1,61
1615,"00008","Gold",5.350000,2795.720000,"Suburban",141000,1,1,1,1,0,1,56
1536,"00005","Gold",5.730000,2671.770000,"Suburban",154000,1,1,1,1,0,1,57
387,"00030","Platinum",5.520000,2277.720000,"Rural",179000,0,0,0,0,0,1,43
1372,"00048","Gold",3.400000,1035.260000,"Urban",127000,1,1,0,0,0,1,23
2389,"00015","Silver",1.870000,640.100000,"Urban",139000,1,0,0,0,0,1,33
889,"00047","Platinum",7.730000,3425.090000,"Suburban",202000,1,1,1,0,0,1,63
2223,"00009","Silver",2.330000,936.470000,"Urban",126000,0,0,0,0,0,1,33
2098,"00005","Silver",1.920000,1586.930000,"Rural",101000,1,1,1,0,0,1,51
953,"00049","Platinum",3.910000,1231.360000,"Urban",194000,1,1,1,0,0,1,23
2882,"00034","Silver",5.490000,2332.480000,"Suburban",83000,1,1,1,1,0,1,69
76,"00020","Platinum",7.640000,3217.520000,"Suburban",150000,1,1,1,0,0,1,61
2502,"00020","Silver",2.540000,1657.970000,"Rural",82000,1,1,1,0,0,1,55
2231,"00009","Silver",0.900000,757.020000,"Urban",111000,0,0,0,0,0,1,29
1979,"00011","Gold",5.510000,2584.450000,"Suburban",110000,1,1,1,1,1,0,54
1791,"00015","Gold",3.780000,2033.890000,"Rural",158000,1,1,1,0,0,1,41
248,"00025","Platinum",3.830000,1294.630000,"Urban",155000,1,1,0,0,0,1,26
139,"00022","Platinum",4.040000,1090.020000,"Urban",180000,1,1,0,0,0,1,23
891,"00047","Platinum",8.080000,3459.130000,"Suburban",174000,1,1,1,0,0,1,64
47,"00019","Platinum",4.080000,1000.110000,"Urban",199000,1,0,0,0,0,1,25
1164,"00040","Gold",5.740000,2763.900000,"Suburban",152000,1,1,1,1,0,0,55
1808,"00016","Gold",3.350000,1308.320000,"Urban",149000,1,0,0,0,0,1,23
243,"00025","Platinum",3.470000,957.560000,"Urban",189000,1,1,1,0,0,1,27
27,"00018","Platinum",5.230000,2176.710000,"Rural",153000,0,0,0,0,0,1,46
1861,"00037","Gold",5.240000,2749.470000,"Suburban",148000,1,1,1,1,0,0,64
1467,"00002","Gold",5.570000,3046.210000,"Suburban",119000,1,1,1,1,0,1,56
1427,"00001","Gold",3.890000,1100.010000,"Urban",156000,1,1,0,0,0,1,21
356,"00029","Platinum",7.060000,3320.750000,"Suburban",170000,1,1,1,0,0,1,61
126,"00021","Platinum",6.620000,2341.730000,"Rural",202000,1,0,0,0,0,1,45
578,"00037","Platinum",3.800000,909.460000,"Urban",157000,1,0,0,0,0,1,24
687,"00040","Platinum",4.120000,1285.010000,"Urban",161000,1,0,0,0,0,1,22
1520,"00004","Gold",3.260000,1050.430000,"Urban",88000,1,0,0,0,0,1,22
505,"00034","Platinum",3.900000,1010.470000,"Urban",197000,0,0,0,0,0,1,23
170,"00023","Platinum",6.550000,3249.710000,"Suburban",202000,1,1,1,0,0,1,63
1421,"00050","Gold",3.490000,1959.890000,"Rural",127000,1,1,0,0,0,1,40
579,"00037","Platinum",3.870000,1121.840000,"Urban",178000,0,0,0,0,0,1,27
2392,"00015","Silver",1.860000,700.040000,"Urban",102000,1,1,1,0,0,1,32
2387,"00015","Silver",1.840000,725.570000,"Urban",101000,1,0,0,0,0,1,34
2263,"00011","Silver",2.950000,1714.580000,"Rural",137000,1,1,1,0,0,1,56
1962,"00008","Gold",5.310000,2946.310000,"Suburban",149000,1,1,1,1,1,0,61
1982,"00014","Gold",5.460000,2495.280000,"Suburban",148000,1,1,1,1,0,0,53
1104,"00038","Gold",3.290000,2138.600000,"Rural",153000,1,0,0,0,0,0,44
911,"00048","Platinum",6.850000,2313.980000,"Rural",184000,0,0,0,0,0,1,50
1739,"00013","Gold",3.380000,1147.740000,"Urban",126000,1,1,0,0,0,1,23
407,"00031","Platinum",4.180000,1138.860000,"Urban",149000,1,1,0,0,0,1,28
2408,"00016","Silver",6.210000,2107.520000,"Suburban",99000,1,1,1,1,0,1,71
654,"00039","Platinum",4.620000,2279.570000,"Rural",173000,0,0,0,0,0,1,47
1838,"00017","Gold",5.580000,2866.760000,"Suburban",159000,1,1,1,1,0,1,48
214,"00024","Platinum",5.800000,1993.560000,"Rural",184000,0,0,0,0,0,1,48
1815,"00016","Gold",3.060000,1025.640000,"Urban",162000,0,0,0,0,0,1,22
1202,"00042","Gold",3.440000,1213.600000,"Urban",123000,1,1,1,0,0,0,22
557,"00036","Platinum",6.360000,2041.660000,"Rural",184000,1,0,0,0,0,1,46
881,"00047","Platinum",7.430000,3615.640000,"Suburban",176000,1,1,1,0,0,1,58
2229,"00009","Silver",2.140000,783.660000,"Urban",82000,1,0,0,0,0,1,35
2557,"00022","Silver",4.050000,2184.480000,"Suburban",140000,1,1,1,1,0,1,67
1079,"00037","Gold",5.340000,2878.970000,"Suburban",110000,1,1,1,1,0,0,57
2471,"00018","Silver",2.960000,636.770000,"Urban",98000,1,0,0,0,0,1,36
182,"00023","Platinum",8.540000,3274.500000,"Suburban",153000,1,1,1,0,0,1,58
698,"00041","Platinum",7.480000,3372.920000,"Suburban",193000,1,1,1,0,0,1,63
1715,"00012","Gold",4.340000,2145.630000,"Rural",111000,1,1,1,0,0,1,39
1404,"00050","Gold",3.620000,1862.580000,"Rural",177000,1,1,1,0,0,1,37
188,"00023","Platinum",7.370000,3200.130000,"Suburban",162000,1,1,1,0,0,1,63
1066,"00036","Gold",3.540000,1159.210000,"Urban",138000,0,0,0,0,0,0,23
2328,"00013","Silver",4.030000,2234.800000,"Suburban",85000,1,1,1,1,0,1,71
1108,"00038","Gold",4.030000,2008.360000,"Rural",137000,1,1,0,0,0,0,43
111,"00021","Platinum",6.050000,2121.950000,"Rural",200000,0,0,0,0,0,1,50
1040,"00035","Gold",4.260000,2255.150000,"Rural",165000,1,1,1,0,0,0,40
1183,"00041","Gold",4.010000,2155.620000,"Rural",156000,1,0,0,0,0,0,39
1771,"00014","Gold",5.240000,2945.940000,"Suburban",128000,1,1,1,0,0,1,62
2091,"00004","Silver",6.800000,2158.580000,"Suburban",92000,1,1,1,1,0,1,72
1601,"00007","Gold",3.380000,1324.600000,"Urban",157000,0,0,0,0,0,1,23
2132,"00006","Silver",2.480000,698.190000,"Urban",109000,0,0,0,0,0,1,33
675,"00040","Platinum",3.830000,990.860000,"Urban",178000,0,0,0,0,0,1,23
947,"00049","Platinum",3.750000,1159.580000,"Urban",200000,0,0,0,0,0,1,27
1829,"00016","Gold",3.270000,1250.230000,"Urban",165000,0,0,0,0,0,1,24
2044,"00002","Silver",2.420000,1645.020000,"Rural",56000,1,1,1,1,0,1,57
2588,"00023","Silver",2.450000,1438.190000,"Rural",87000,1,1,1,1,0,1,47
99,"00020","Platinum",8.260000,3297.440000,"Suburban",187000,1,1,1,0,0,1,61
1489,"00003","Gold",3.550000,2065.710000,"Rural",147000,1,1,1,0,0,1,39
2407,"00016","Silver",5.020000,2090.500000,"Suburban",123000,1,1,1,1,0,1,72
1897,"00046","Gold",5.440000,2788.320000,"Suburban",131000,1,1,1,1,0,0,60
1881,"00040","Gold",5.760000,2995.890000,"Suburban",165000,1,1,1,1,0,0,60
110,"00021","Platinum",6.450000,2191.510000,"Rural",218000,0,0,0,0,0,1,49
380,"00030","Platinum",5.520000,2160.060000,"Rural",160000,1,0,0,0,0,1,50
2336,"00013","Silver",5.550000,2172.270000,"Suburban",91000,1,1,1,1,0,1,71
1990,"00014","Gold",5.110000,2871.940000,"Suburban",103000,1,1,1,1,0,0,59
525,"00035","Platinum",7.280000,3224.550000,"Suburban",204000,1,1,1,0,0,1,58
1170,"00041","Gold",3.700000,1908.460000,"Rural",155000,1,1,1,0,0,0,39
2425,"00017","Silver",2.270000,1728.270000,"Rural",104000,1,1,1,0,0,1,55
867,"00046","Platinum",3.770000,1006.030000,"Urban",187000,1,1,0,0,0,1,31
1168,"00041","Gold",3.870000,2032.410000,"Rural",147000,1,0,0,0,0,0,42
2677,"00026","Silver",2.590000,1745.290000,"Rural",78000,1,1,1,0,0,1,62
730,"00042","Platinum",5.450000,2213.340000,"Rural",162000,0,0,0,0,0,1,49
1863,"00037","Gold",5.150000,2969.990000,"Suburban",107000,1,1,1,1,0,0,52
1799,"00015","Gold",4.980000,2060.160000,"Rural",125000,1,0,0,0,0,1,39
59,"00019","Platinum",4.600000,1139.230000,"Urban",184000,0,0,0,0,0,1,30
6,"00017","Platinum",8.170000,3379.580000,"Suburban",167000,1,1,1,0,0,1,63
519,"00035","Platinum",7.440000,3354.790000,"Suburban",192000,1,1,1,0,0,1,58
2376,"00015","Silver",2.430000,634.180000,"Urban",93000,1,1,1,1,0,1,33
226,"00025","Platinum",4.110000,1030.080000,"Urban",176000,1,0,0,0,0,1,28
2377,"00015","Silver",2.080000,637.880000,"Urban",114000,0,0,0,0,0,1,34
1353,"00048","Gold",3.090000,1175.860000,"Urban",113000,1,1,0,0,0,1,19
2820,"00032","Silver",1.990000,1614.680000,"Rural",95000,1,1,1,0,0,1,53
2349,"00014","Silver",2.550000,1491.100000,"Rural",109000,1,1,1,0,0,1,54
1197,"00042","Gold",3.280000,888.000000,"Urban",143000,0,0,0,0,0,0,19
2964,"00022","Silver",5.780000,2269.950000,"Suburban",118000,1,1,1,1,1,0,72
2108,"00005","Silver",2.550000,1809.670000,"Rural",100000,1,1,1,1,0,1,55
211,"00024","Platinum",5.750000,2258.480000,"Rural",206000,0,0,0,0,0,1,48
285,"00027","Platinum",6.390000,2012.060000,"Rural",197000,1,1,0,0,0,1,43
923,"00048","Platinum",6.210000,2380.580000,"Rural",208000,0,0,0,0,0,1,45
1968,"00008","Gold",5.460000,2911.900000,"Suburban",152000,1,1,1,1,0,0,55
142,"00022","Platinum",3.770000,974.950000,"Urban",158000,1,0,0,0,0,1,25
588,"00037","Platinum",4.040000,1250.230000,"Urban",154000,1,0,0,0,0,1,23
2180,"00008","Silver",2.470000,1646.500000,"Rural",90000,1,1,1,0,0,1,56
1690,"00011","Gold",5.410000,3104.670000,"Suburban",116000,1,1,1,0,0,1,55
1508,"00004","Gold",3.290000,1013.060000,"Urban",163000,1,0,0,0,0,1,17
1550,"00006","Gold",2.610000,1974.320000,"Rural",89000,1,1,1,0,0,1,37
2067,"00003","Silver",2.090000,878.380000,"Urban",43000,0,0,0,0,0,1,33
701,"00041","Platinum",8.130000,3245.640000,"Suburban",186000,1,1,1,0,0,1,64
220,"00025","Platinum",4.220000,1045.620000,"Urban",185000,0,0,0,0,0,1,25
2445,"00018","Silver",2.280000,903.540000,"Urban",124000,1,1,0,0,0,1,31
1652,"00010","Gold",3.270000,833.610000,"Urban",113000,0,0,0,0,0,1,25
2787,"00030","Silver",1.880000,671.920000,"Urban",95000,0,0,0,0,0,1,31
2418,"00017","Silver",2.270000,1749.360000,"Rural",120000,1,1,1,1,0,1,54
948,"00049","Platinum",4.160000,1135.160000,"Urban",197000,1,0,0,0,0,1,24
1954,"00005","Gold",5.760000,2828.280000,"Suburban",184000,1,1,1,1,1,0,56
2946,"00016","Silver",4.700000,2093.460000,"Suburban",102000,1,1,1,1,1,0,70
809,"00044","Platinum",8.170000,3320.750000,"Suburban",176000,1,1,1,0,0,1,59
1213,"00042","Gold",3.140000,1175.860000,"Urban",147000,0,0,0,0,0,0,23
762,"00043","Platinum",4.180000,1097.790000,"Urban",196000,0,0,0,0,0,1,22
683,"00040","Platinum",4.030000,1052.280000,"Urban",149000,1,0,0,0,0,1,25
1452,"00001","Gold",3.160000,1090.390000,"Urban",136000,0,0,0,0,0,1,22
1314,"00046","Gold",5.080000,2720.980000,"Suburban",110000,1,1,1,1,0,0,58
1019,"00035","Gold",4.260000,2278.090000,"Rural",135000,1,0,0,0,0,0,42
376,"00030","Platinum",6.090000,2254.780000,"Rural",177000,0,0,0,0,0,1,45
1617,"00008","Gold",5.670000,2894.880000,"Suburban",144000,1,1,1,1,0,1,59
2391,"00015","Silver",2.060000,841.380000,"Urban",101000,0,0,0,0,0,1,37
1806,"00015","Gold",4.760000,1963.590000,"Rural",140000,1,0,0,0,0,1,40
2574,"00022","Silver",5.770000,2052.390000,"Suburban",84000,1,1,1,1,0,1,69
1511,"00004","Gold",3.030000,956.450000,"Urban",142000,1,0,0,0,0,1,17
2606,"00024","Silver",1.880000,791.800000,"Urban",138000,0,0,0,0,0,1,33
2908,"00005","Silver",2.950000,1629.110000,"Rural",50000,1,1,1,1,1,0,54
454,"00032","Platinum",8.350000,3288.560000,"Suburban",175000,1,1,1,0,0,1,62
1025,"00035","Gold",3.830000,2221.110000,"Rural",115000,1,1,0,0,0,0,39
1447,"00001","Gold",3.000000,1054.870000,"Urban",117000,0,0,0,0,0,1,24
1129,"00039","Gold",3.150000,1210.270000,"Urban",137000,0,0,0,0,0,0,23
717,"00041","Platinum",7.560000,3395.120000,"Suburban",169000,1,1,1,0,0,1,60
2624,"00024","Silver",2.110000,828.060000,"Urban",106000,1,1,0,0,0,1,34
1761,"00014","Gold",5.390000,2850.110000,"Suburban",126000,1,1,1,0,0,1,54
1907,"00046","Gold",5.510000,2980.720000,"Suburban",113000,1,1,1,1,0,0,56
1440,"00001","Gold",3.160000,1066.340000,"Urban",126000,1,1,1,0,0,1,20
2467,"00018","Silver",2.170000,579.790000,"Urban",105000,1,1,1,0,0,1,29
2507,"00020","Silver",2.590000,1505.530000,"Rural",103000,1,1,1,0,0,1,50
40,"00018","Platinum",6.140000,2319.900000,"Rural",189000,0,0,0,0,0,1,46
1674,"00010","Gold",3.300000,1121.840000,"Urban",82000,0,0,0,0,0,1,21
517,"00034","Platinum",4.250000,1239.870000,"Urban",181000,1,0,0,0,0,1,25
2996,"00031","Silver",5.770000,2231.100000,"Suburban",93000,1,1,1,1,1,0,67
18,"00018","Platinum",5.870000,2142.670000,"Rural",164000,1,0,0,0,0,1,47
1642,"00009","Gold",3.740000,2156.730000,"Rural",111000,1,0,0,0,0,1,40
1399,"00050","Gold",3.940000,2064.970000,"Rural",109000,1,1,1,0,0,1,40
965,"00050","Platinum",7.540000,3157.580000,"Suburban",188000,1,1,1,0,0,1,63
2465,"00018","Silver",2.210000,872.090000,"Urban",116000,1,1,0,0,0,1,34
2782,"00030","Silver",1.940000,884.300000,"Urban",74000,1,1,1,0,0,1,33
1787,"00015","Gold",3.800000,1999.850000,"Rural",130000,1,1,0,0,0,1,42
1284,"00045","Gold",3.250000,1060.050000,"Urban",111000,1,1,1,0,0,0,25
2188,"00008","Silver",2.240000,1628.740000,"Rural",100000,1,1,1,0,0,1,59
2040,"00002","Silver",2.570000,1816.330000,"Rural",114000,1,1,1,0,0,1,58
425,"00031","Platinum",4.210000,1207.310000,"Urban",180000,1,0,0,0,0,1,25
2293,"00012","Silver",2.330000,693.380000,"Urban",128000,1,1,1,0,0,1,32
1241,"00043","Gold",5.880000,3026.970000,"Suburban",108000,1,1,1,1,0,0,58
1660,"00010","Gold",2.970000,1180.670000,"Urban",137000,1,0,0,0,0,1,24
2123,"00005","Silver",2.790000,1734.560000,"Rural",97000,1,1,1,0,0,1,56
528,"00035","Platinum",7.560000,3567.170000,"Suburban",154000,1,1,1,0,0,1,59
1144,"00039","Gold",3.080000,1163.650000,"Urban",139000,0,0,0,0,0,0,20
1000,"00050","Platinum",8.340000,3333.330000,"Suburban",174000,1,1,1,1,0,0,62
2020,"00001","Silver",4.580000,2160.800000,"Suburban",95000,1,1,1,1,0,1,67
2433,"00017","Silver",1.540000,1764.530000,"Rural",93000,1,1,1,0,0,1,51
2689,"00027","Silver",1.680000,837.680000,"Urban",79000,1,0,0,0,0,1,35
885,"00047","Platinum",8.390000,3472.080000,"Suburban",189000,1,1,1,0,0,1,60
2235,"00010","Silver",6.060000,2288.820000,"Suburban",97000,1,1,1,0,0,1,70
2361,"00014","Silver",2.390000,1609.500000,"Rural",111000,1,1,0,0,0,1,57
116,"00021","Platinum",6.510000,2104.930000,"Rural",193000,0,0,0,0,0,1,49
1738,"00013","Gold",3.150000,1225.440000,"Urban",131000,0,0,0,0,0,1,23
1011,"00034","Gold",5.200000,2723.570000,"Suburban",125000,1,1,1,1,0,0,58
2487,"00019","Silver",3.800000,2233.690000,"Suburban",72000,1,1,1,1,0,1,69
2919,"00007","Silver",5.520000,2268.100000,"Suburban",100000,1,1,1,1,1,0,70
1844,"00017","Gold",5.990000,2821.620000,"Suburban",122000,1,1,1,1,0,1,55
922,"00048","Platinum",5.400000,2291.410000,"Rural",186000,0,0,0,0,0,1,47
1158,"00040","Gold",5.480000,2937.430000,"Suburban",114000,1,1,1,1,0,0,62
2062,"00003","Silver",2.610000,942.390000,"Urban",89000,1,1,0,0,0,1,33
2470,"00018","Silver",2.010000,629.370000,"Urban",122000,1,1,0,0,0,1,35
2101,"00005","Silver",2.720000,1657.230000,"Rural",99000,1,1,1,0,0,1,54
1003,"00034","Gold",5.510000,2743.550000,"Suburban",119000,1,1,1,1,0,0,62
1527,"00004","Gold",3.260000,858.030000,"Urban",170000,1,0,0,0,0,1,20
945,"00049","Platinum",4.150000,1146.260000,"Urban",142000,1,1,1,0,0,1,27
2215,"00009","Silver",2.060000,793.280000,"Urban",100000,1,1,1,0,0,1,35
1677,"00010","Gold",3.290000,1108.150000,"Urban",128000,1,0,0,0,0,1,20
2200,"00008","Silver",2.280000,1504.050000,"Rural",112000,1,1,1,0,0,1,57
13,"00018","Platinum",6.490000,2372.810000,"Rural",152000,0,0,0,0,0,1,48
1498,"00003","Gold",4.200000,1895.140000,"Rural",134000,1,1,0,0,0,1,38
2655,"00026","Silver",2.170000,1622.450000,"Rural",121000,1,1,1,0,0,1,55
2139,"00006","Silver",2.080000,772.930000,"Urban",115000,1,1,1,0,0,1,35
1047,"00036","Gold",3.360000,961.630000,"Urban",124000,1,0,0,0,0,0,24
713,"00041","Platinum",8.290000,3479.110000,"Suburban",164000,1,1,1,0,0,1,59
1512,"00004","Gold",2.930000,1301.290000,"Urban",139000,1,0,0,0,0,1,21
2209,"00009","Silver",3.410000,658.970000,"Urban",105000,1,0,0,0,0,1,34
1875,"00040","Gold",5.180000,3065.820000,"Suburban",148000,1,1,1,1,0,0,58
829,"00045","Platinum",5.590000,2234.060000,"Rural",190000,0,0,0,0,0,1,45
426,"00031","Platinum",4.180000,1134.050000,"Urban",159000,1,1,1,0,0,1,27
408,"00031","Platinum",4.030000,1181.040000,"Urban",168000,0,0,0,0,0,1,29
906,"00048","Platinum",4.990000,2266.250000,"Rural",142000,0,0,0,0,0,1,45
262,"00026","Platinum",8.100000,3201.240000,"Suburban",192000,1,1,1,0,0,1,63
1819,"00016","Gold",2.970000,1211.010000,"Urban",131000,1,0,0,0,0,1,22
1131,"00039","Gold",3.350000,1273.170000,"Urban",110000,1,0,0,0,0,0,22
977,"00050","Platinum",8.440000,3391.420000,"Suburban",161000,1,1,1,0,0,1,60
2578,"00023","Silver",2.070000,1560.660000,"Rural",102000,1,1,1,0,0,1,51
751,"00042","Platinum",5.740000,2422.390000,"Rural",163000,0,0,0,0,0,1,49
365,"00029","Platinum",6.930000,3346.280000,"Suburban",146000,1,1,1,0,0,1,63
1339,"00047","Gold",4.150000,2165.240000,"Rural",110000,1,0,0,0,0,0,40
287,"00027","Platinum",5.530000,2307.690000,"Rural",190000,0,0,0,0,0,1,48
41,"00019","Platinum",3.970000,964.220000,"Urban",163000,1,0,0,0,0,1,25
2388,"00015","Silver",2.090000,781.810000,"Urban",95000,0,0,0,0,0,1,32
2356,"00014","Silver",3.320000,1758.980000,"Rural",106000,1,1,1,0,0,1,53
1651,"00009","Gold",3.740000,2220.000000,"Rural",117000,1,0,0,0,0,1,39
1107,"00038","Gold",3.230000,2114.180000,"Rural",105000,1,1,1,0,0,0,43
932,"00048","Platinum",5.450000,2285.860000,"Rural",197000,1,0,0,0,0,1,46
2226,"00009","Silver",3.260000,642.690000,"Urban",119000,1,0,0,0,0,1,35
959,"00049","Platinum",4.000000,963.480000,"Urban",172000,1,0,0,0,0,1,28
2369,"00015","Silver",2.010000,785.140000,"Urban",104000,1,1,1,0,0,1,31
2441,"00017","Silver",2.480000,1724.570000,"Rural",98000,1,1,1,0,0,1,50
985,"00050","Platinum",7.310000,3184.960000,"Suburban",199000,1,1,1,0,0,1,62
1634,"00009","Gold",3.580000,2073.850000,"Rural",143000,1,1,0,0,0,1,39
2286,"00012","Silver",1.160000,654.900000,"Urban",102000,1,1,1,1,0,1,32
364,"00029","Platinum",7.930000,3087.650000,"Suburban",179000,1,1,1,0,0,1,63
2,"00017","Platinum",6.900000,3313.350000,"Suburban",181000,1,1,1,0,0,1,64
26,"00018","Platinum",5.680000,2276.240000,"Rural",165000,0,0,0,0,0,1,50
1896,"00046","Gold",4.900000,3015.870000,"Suburban",133000,1,1,1,1,0,0,57
1832,"00016","Gold",3.650000,1351.240000,"Urban",163000,1,0,0,0,0,1,21
1205,"00042","Gold",3.130000,1155.880000,"Urban",183000,0,0,0,0,0,0,23
1503,"00004","Gold",3.550000,942.390000,"Urban",118000,1,0,0,0,0,1,21
1577,"00007","Gold",3.150000,985.310000,"Urban",139000,1,1,1,0,0,1,23
2643,"00025","Silver",5.070000,2209.640000,"Suburban",116000,1,1,1,1,0,1,70
2386,"00015","Silver",2.020000,755.170000,"Urban",113000,1,1,1,0,0,1,32
810,"00044","Platinum",8.040000,3425.460000,"Suburban",182000,1,1,1,0,0,1,62
2192,"00008","Silver",2.740000,1741.960000,"Rural",87000,1,1,1,0,0,1,54
831,"00045","Platinum",6.230000,2163.390000,"Rural",139000,0,0,0,0,0,1,51
1471,"00002","Gold",5.450000,3038.070000,"Suburban",123000,1,1,1,1,0,1,57
2828,"00032","Silver",3.100000,1349.390000,"Rural",103000,1,1,1,0,0,1,54
2777,"00030","Silver",1.970000,500.980000,"Urban",100000,1,1,1,0,0,1,31
2324,"00013","Silver",5.720000,2307.690000,"Suburban",101000,1,1,1,1,0,1,72
2965,"00022","Silver",4.120000,2141.190000,"Suburban",103000,1,1,1,1,1,0,72
2249,"00010","Silver",4.640000,2221.110000,"Suburban",100000,1,1,1,1,0,1,73
1253,"00044","Gold",4.390000,2069.040000,"Rural",105000,1,1,1,0,0,0,42
1522,"00004","Gold",3.230000,1061.900000,"Urban",74000,1,0,0,0,0,1,27
336,"00028","Platinum",3.830000,1097.790000,"Urban",178000,1,1,1,0,0,1,28
677,"00040","Platinum",3.590000,1153.660000,"Urban",161000,1,1,0,0,0,1,24
1663,"00010","Gold",3.420000,943.870000,"Urban",150000,0,0,0,0,0,1,25
1211,"00042","Gold",3.350000,1012.690000,"Urban",140000,1,1,1,0,0,0,22
904,"00047","Platinum",6.730000,3141.300000,"Suburban",154000,1,1,1,0,0,1,58
